Week,Model,Test_Module,Test_Presentation,N_train,N_test,AUROC,AUPRC,F1,Precision,Recall,Balanced_Acc
8,XGBoost,BBB,2014J,27167,1916,0.7145891178498838,0.6140974686750902,0.6048780487804878,0.4586415601882986,0.8880208333333334,0.5934006605691057
8,LightGBM,BBB,2014J,27167,1916,0.7231632458623694,0.6887089122749562,0.6234626300851467,0.48959881129271915,0.8580729166666666,0.6298204304587689
8,LogisticRegression,EEE,2013J,28123,960,0.8318386594248663,0.8009182381562187,0.6832298136645962,0.7508532423208191,0.6267806267806267,0.7534559948353052
8,RandomForest,EEE,2013J,28123,960,0.817755041892973,0.7707275357665854,0.6748299319727891,0.6458333333333334,0.7065527065527065,0.7416178967903106
8,XGBoost,EEE,2013J,28123,960,0.8129575830725257,0.7764061979691537,0.6783310901749664,0.6428571428571429,0.717948717948718,0.7440318302387268
8,LightGBM,EEE,2013J,28123,960,0.8271792064895513,0.7846518674172585,0.6887052341597796,0.6666666666666666,0.7122507122507122,0.7534980983256845
8,LogisticRegression,CCC,2014B,27403,1680,0.854426484306755,0.9064734946190879,0.7823721436343852,0.8757612667478685,0.7069813176007866,0.7765675818773163
8,RandomForest,CCC,2014B,27403,1680,0.8622645790787384,0.9063285755473747,0.8172888015717092,0.81648675171737,0.8180924287118977,0.7680205733303078
8,XGBoost,CCC,2014B,27403,1680,0.860452251394469,0.9084273721893441,0.811073336571151,0.8013435700575816,0.8210422812192724,0.7544125433245683
8,LightGBM,CCC,2014B,27403,1680,0.8663831011566566,0.911876999198652,0.8233576642335766,0.815028901734104,0.831858407079646,0.7711328234493253
8,LogisticRegression,GGG,2014J,28401,682,0.6157848201405369,0.4521829583686019,0.5323275862068966,0.36270190895741555,1.0,0.5011494252873563
8,RandomForest,GGG,2014J,28401,682,0.6070920005584253,0.48051132276823816,0.4945054945054945,0.451505016722408,0.5465587044534413,0.5847736051002839
8,XGBoost,GGG,2014J,28401,682,0.6181674345013728,0.4679839078362399,0.4665391969407266,0.4420289855072464,0.4939271255060729,0.5699520685001629
8,LightGBM,GGG,2014J,28401,682,0.6328912466843502,0.4903332358376317,0.4669260700389105,0.449438202247191,0.48582995951417,0.5739494625157057
8,LogisticRegression,FFF,2014J,26968,2115,0.8444035433282746,0.8498591340828553,0.7257799671592775,0.8007246376811594,0.6636636636636637,0.7579071006490361
8,RandomForest,FFF,2014J,26968,2115,0.8671027658482855,0.8824501442480385,0.7651979921918572,0.8639798488664987,0.6866866866866866,0.7949562465691498
8,XGBoost,FFF,2014J,26968,2115,0.8666300709311463,0.8839236340618783,0.7636165577342048,0.8375149342891278,0.7017017017017017,0.7899189512092737
8,LightGBM,FFF,2014J,26968,2115,0.8738738738738738,0.8898512586488196,0.770764119601329,0.862453531598513,0.6966966966966966,0.7986171655526494
8,LogisticRegression,FFF,2013B,27576,1507,0.7863991533644943,0.7935288380007348,0.6114864864864865,0.7886710239651417,0.4993103448275862,0.6876347120557369
8,RandomForest,FFF,2013B,27576,1507,0.8169362377634712,0.8355917136559201,0.6728343145500421,0.8620689655172413,0.5517241379310345,0.7349413528529853
8,XGBoost,FFF,2013B,27576,1507,0.8180492106887732,0.8384005020088969,0.6744379683597003,0.8508403361344538,0.5586206896551724,0.733913925390246
8,LightGBM,FFF,2013B,27576,1507,0.8316535849722198,0.8519090159725684,0.6717687074829932,0.8758314855875832,0.5448275862068965,0.7366081665049828
8,LogisticRegression,DDD,2013B,27871,1212,0.8168454276297413,0.8695472432501657,0.6742160278745645,0.8677130044843049,0.5512820512820513,0.7177978883861237
8,RandomForest,DDD,2013B,27871,1212,0.8639335791296575,0.9070559114332286,0.7649918962722853,0.8872180451127819,0.6723646723646723,0.7773588067705715
8,XGBoost,DDD,2013B,27871,1212,0.8567929165968382,0.9008673198282391,0.767013610888711,0.8756855575868373,0.6823361823361823,0.7745014245014246
8,LightGBM,DDD,2013B,27871,1212,0.8719680464778504,0.9129871536651935,0.7617504051863857,0.8834586466165414,0.6695156695156695,0.7739735210323446
8,LogisticRegression,EEE,2014J,27989,1094,0.851805937024648,0.8332681211438656,0.7180156657963447,0.7746478873239436,0.6690997566909975,0.7759847246119702
8,RandomForest,EEE,2014J,27989,1094,0.8431191287899027,0.7989235114233261,0.7215496368038741,0.7180722891566265,0.7250608272506083,0.7768788762900186
8,XGBoost,EEE,2014J,27989,1094,0.8377346257565557,0.8023986646737038,0.7023255813953488,0.6726057906458798,0.7347931873479319,0.7597831236886072
8,LightGBM,EEE,2014J,27989,1094,0.8524720978365805,0.8180086824858419,0.7166276346604216,0.690744920993228,0.7445255474452555,0.7719699479539601
