Week,Model,Test_Module,Test_Presentation,N_train,N_test,AUROC,AUPRC,F1,Precision,Recall,Balanced_Acc
4,LightGBM,FFF,2013B,30979,1614,0.8063382229982294,0.8430492462260394,0.6440422322775264,0.8643724696356275,0.5132211538461539,0.7137717022427701
4,LogisticRegression,FFF,2013J,30310,2283,0.8138738988054057,0.8521674924950358,0.7110899571632556,0.8181818181818182,0.6287878787878788,0.7385948526359485
4,RandomForest,FFF,2013J,30310,2283,0.8115792629491261,0.8520297215270991,0.7065750736015701,0.8470588235294118,0.6060606060606061,0.7436695724366957
4,XGBoost,FFF,2013J,30310,2283,0.8142682533093492,0.8538826999822313,0.7157598499061913,0.8082627118644068,0.6422558922558923,0.7384795443014621
4,LightGBM,FFF,2013J,30310,2283,0.8255926848392601,0.8634093889150862,0.703318474492323,0.8543922984356197,0.5976430976430976,0.7435704072690374
4,LogisticRegression,FFF,2014B,31093,1500,0.8031698006810246,0.8569639327778629,0.6966136834830684,0.8386023294509152,0.5957446808510638,0.7237133190188041
4,RandomForest,FFF,2014B,31093,1500,0.798099167877618,0.8589797072622115,0.6878083157152924,0.8516579406631762,0.5768321513002365,0.7234313661699959
4,XGBoost,FFF,2014B,31093,1500,0.8047928369517282,0.8619114064534329,0.6995208761122519,0.8308943089430895,0.6040189125295509,0.7224987529008611
4,LightGBM,FFF,2014B,31093,1500,0.81731082048279,0.8713737160349633,0.6990838618745595,0.8656195462478184,0.5862884160756501,0.734275706508773
4,LogisticRegression,FFF,2014J,30228,2365,0.8457671934898883,0.8781056149921083,0.750766535260622,0.8280193236714976,0.686698717948718,0.7636716508275372
4,RandomForest,FFF,2014J,30228,2365,0.8346478806556021,0.8734475357208932,0.7388422448077773,0.8236453201970443,0.6698717948717948,0.754810561715217
4,XGBoost,FFF,2014J,30228,2365,0.8296052556068223,0.8703931270773131,0.74263431542461,0.8084905660377358,0.686698717948718,0.7524809614810735
4,LightGBM,FFF,2014J,30228,2365,0.8442625479191056,0.8821372969115735,0.7419928825622776,0.834,0.6682692307692307,0.7598284381240961
4,LogisticRegression,GGG,2013J,31641,952,0.6484539226726727,0.521510563994529,0.5584415584415584,0.3944954128440367,0.9555555555555556,0.5318318318318318
4,RandomForest,GGG,2013J,31641,952,0.594512481231231,0.49149931050238216,0.4953051643192488,0.42886178861788615,0.5861111111111111,0.5557244744744745
4,XGBoost,GGG,2013J,31641,952,0.6245964714714715,0.5014653149064789,0.519280205655527,0.48325358851674644,0.5611111111111111,0.5981231231231231
4,LightGBM,GGG,2013J,31641,952,0.6337626689189189,0.4982348339725833,0.5032258064516129,0.46987951807228917,0.5416666666666666,0.5850225225225225
4,LogisticRegression,GGG,2014B,31760,833,0.6697860804997348,0.591561457585684,0.6201269265639165,0.4572192513368984,0.9633802816901409,0.5570039483764512
4,RandomForest,GGG,2014B,31760,833,0.6212416759974071,0.550104271224855,0.5270457697642164,0.5191256830601093,0.5352112676056338,0.5835052153927751
4,XGBoost,GGG,2014B,31760,833,0.6399787848429489,0.547057465116697,0.5295857988165681,0.557632398753894,0.504225352112676,0.6035771112027815
4,LightGBM,GGG,2014B,31760,833,0.6554304908951618,0.5655308160359921,0.5416666666666666,0.5741324921135647,0.5126760563380282,0.6151246390476752
4,LogisticRegression,GGG,2014J,31844,749,0.6694875203071925,0.6085700961935598,0.5955284552845529,0.43151693667157587,0.9606557377049181,0.5456431841677744
4,RandomForest,GGG,2014J,31844,749,0.6490031014621178,0.5881922289221166,0.5705426356589147,0.5411764705882353,0.6032786885245902,0.6259636685866194
4,XGBoost,GGG,2014J,31844,749,0.6414414414414414,0.5820009356273985,0.538961038961039,0.5337620578778135,0.5442622950819672,0.6088428592526953
